recording_id,species_id,songtype_id,is_tp,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63
f034ac58b,18,1,0,-0.96922684,-1.2082881,-1.2929457,-1.153378,-1.1417173,-1.2174282,-1.0878372,-0.81037265,-0.7776281,-0.91121274,-0.95116496,-0.9579528,-0.91210335,-0.9394071,-0.9490582,-0.8451799,-0.69738764,-0.6913493,-0.79715216,-0.56747466,-0.40012583,-0.38292363,-0.3550296,-0.37616634,-0.52495486,-0.78173065,-0.753516,-0.6208542,-0.5502918,-0.5688191,-0.6625583,-0.82181954,-0.8549195,-0.8173348,-0.8172086,-0.79953873,-0.7215087,-0.66836625,-0.6645799,-0.64714533,-0.59040105,-0.53664446,-0.49619836,-0.4567944,-0.43312526,-0.3657345,-0.31518874,-0.22927001,-0.14262071,-0.1281779,-0.07228551,0.069461174,0.089270845,0.116158314,0.22838819,0.35346782,0.5459698,0.83738625,1.0459822,1.1798688,1.0438961,1.1756688,1.2993239,1.3579233
0b2fa3f80,12,1,1,-0.36427993,-0.69180423,-0.868821,-0.97615874,-1.0751333,-1.1048515,-1.1955171,-1.15861,-1.0359118,-0.97291607,-1.0289124,-1.0099605,-0.8963004,-0.77381754,-0.7218267,-0.7930861,-0.8010182,-0.6131832,-0.31909862,-0.5059442,-0.34473184,0.7953683,0.7378572,-0.07454524,0.33389133,0.6842917,0.7324472,0.7426212,0.90540355,0.511083,-0.534884,-0.5964881,-0.19450587,0.3717238,0.95644426,1.741936,2.4349065,2.0464253,1.2731264,0.56079435,0.32076758,0.018101415,-0.1987765,-0.35278,-0.34906468,-0.26616046,-0.23748392,-0.1869456,-0.10397205,-0.06942995,-0.040299933,0.026600936,0.11580775,0.21675321,0.31110263,0.37847167,0.49997234,0.71531874,0.8103304,0.8951834,0.9724515,1.1289506,1.2114006,1.3265443
6eccc3009,18,1,0,-0.13678217,-0.18935256,-0.19483611,0.11595472,0.24778959,0.29087645,0.49328724,0.50224864,0.6494402,0.5375788,0.4517542,0.45321766,0.4805543,0.46867925,0.48030353,0.3812825,0.4488183,0.4983274,0.4409118,0.5751323,0.6734318,0.5640293,0.40262192,0.28347737,0.2648026,0.29640192,0.4298687,0.63760173,0.71773964,0.53918606,0.32028905,0.1191685,0.013976391,-0.09631033,-0.11354028,-0.12841116,-0.16401416,-0.1900453,-0.12447939,-0.08129275,-0.06900719,-0.008031132,0.1528455,0.33371583,0.49026582,0.27980238,0.37589666,0.4634155,0.48213038,0.4995733,0.5605457,0.5300236,0.55423206,0.65715265,0.809812,0.89223486,0.92012286,1.0345284,1.1798879,1.3721441,1.309931,1.4770497,1.6872106,1.9055033
9d1eee84d,12,1,0,-0.16330162,-0.30022418,-0.42005384,-0.48733932,-0.6927594,-0.7820752,-0.69581896,-0.67251784,-0.64371866,-0.6713856,-0.5793891,-0.5823712,-0.5912108,-0.57854235,-0.572436,-0.6040116,-0.4730571,-0.07465011,0.38020626,0.34420776,-0.042590696,0.014905986,-0.2061358,-0.1930499,0.20700835,0.8000561,0.9749868,0.6425828,0.20647702,-0.14007992,-0.43474576,-0.4943391,-0.2832798,0.10197186,0.6819656,0.94611233,0.5980861,0.013176745,-0.30749044,-0.5615646,-0.58850694,-0.4709789,-0.297443,-0.16454546,-0.16149612,-0.14810492,0.033323236,0.022449246,-0.07594399,0.035767272,0.16099863,0.2585147,0.21838227,0.17989749,0.23061958,0.30456534,0.31961668,0.4419491,0.51767075,0.6075679,0.7466475,0.83367765,0.9446678,1.0868611
4113f2ba4,23,4,0,-0.9344133,-1.0212159,-0.8527614,-0.72908986,-0.71550506,-0.80538833,-0.72954106,-0.7241253,-0.7231941,-0.871834,-0.94931877,-0.92973155,-0.87734216,-0.87789315,-0.8827794,-0.81142324,-0.8114032,-0.7916501,-0.8506902,-0.83249664,-0.7127942,-0.65911275,-0.7761409,-0.71432054,-0.8131998,-0.86503786,-0.8070239,-0.6758108,-0.60246724,-0.54200363,-0.607727,-0.61795616,-0.6624798,-0.60981315,-0.43902606,-0.32291993,-0.24326882,-0.31541076,-0.32154697,-0.26804692,-0.19460969,-0.104528256,0.0892683,0.43307954,0.3858004,0.3957935,0.5380427,0.8533827,1.1483275,1.1836779,0.9204431,0.7806971,0.6963128,0.6672515,0.72028506,0.8836148,0.9842504,1.155797,1.4027578,1.4944578,1.4823726,1.588686,1.583198,1.5878761
2bd964a10,23,1,0,0.022761792,-0.35000277,-0.61339706,-0.78860873,-0.93057734,-1.0063263,-0.95583874,-1.03117,-0.8517271,-0.8818424,-0.8810529,-0.9010906,-0.8330653,-0.9311269,-0.8652263,-0.8485704,-0.85230714,-0.79692423,-0.50252175,-0.34795225,-0.5949393,-0.74899966,-0.86829543,-0.8334122,-0.63302165,-0.430926,-0.32878026,-0.3579651,-0.5507576,-0.68063784,-0.635772,-0.6191737,-0.66081417,-0.6407824,-0.6175439,-0.57300746,-0.5328404,-0.48750865,-0.43371665,-0.4083375,-0.3455596,-0.28682238,-0.2539754,-0.2377734,-0.16766901,-0.04790922,0.17679414,0.40431964,0.4087793,0.43290052,0.45240015,0.3414472,0.31017703,0.32054144,0.40059638,0.39483118,0.5685435,0.692833,0.708571,1.0611111,1.0377399,1.0842311,1.1919615,1.3454996
65123f0c1,23,1,1,-0.6360693,-0.6714744,-0.654142,-0.58148134,-0.59776825,-0.61769974,-0.5793686,-0.61949664,-0.60537845,-0.60035986,-0.51355153,-0.58197296,-0.61366105,-0.54829013,-0.5499991,-0.5641397,-0.64318424,-0.7765665,-0.76907426,-0.5795269,-0.54932564,-0.42779258,-0.11710943,0.26008517,0.14749265,-0.088690944,0.12870301,-0.28623113,-0.5911016,-0.61181676,-0.5725741,-0.5718679,-0.51734585,-0.39198267,-0.4052744,-0.41265818,-0.22836258,-0.3230562,-0.2997673,-0.20723295,-0.24048242,-0.27696612,-0.036846764,-0.012255792,-0.13509227,-0.10782264,-0.01276115,-0.00044008662,0.09671727,0.24402034,0.29668817,0.2388558,0.28261954,0.25513288,0.31810722,0.40831354,0.4749223,0.5200072,0.66152275,0.7175134,0.7727135,0.91269165,1.1071188,1.3820307
bedcc4c9b,17,4,0,-0.8964088,-0.9164557,-0.7569255,-0.7892105,-0.92429984,-0.9996946,-0.9107941,-0.63119596,-0.46946064,-0.6950119,-0.940816,-0.9760603,-0.9901709,-0.99828374,-0.95017195,-0.87014836,-0.7910135,-0.70136636,-0.58239377,-0.46453583,-0.41426697,-0.44908112,-0.42809886,-0.625845,-0.72278506,-0.62804806,-0.47958407,-0.36146584,-0.39423487,-0.5461957,-0.5333756,-0.63777757,-0.68336505,-0.6838904,-0.67162806,-0.57907915,-0.5319976,-0.590048,-0.5802161,-0.5240983,-0.52205294,-0.4916288,-0.43472314,-0.3995916,-0.3847633,-0.31300122,-0.15720125,-0.14806613,-0.110400185,-0.049854174,0.08473618,0.095632866,0.16100422,0.17690732,0.2580531,0.34079456,0.5827355,0.6490221,0.6767159,0.86323696,1.0205067,1.4123486,1.2036939,1.2616037
660604c58,18,1,0,-0.046100784,-0.32968265,-0.48315924,-0.3277354,-0.23264346,-0.18751223,-0.19379173,-0.25300536,-0.22401588,-0.29636285,-0.19674848,-0.29784176,-0.45547915,-0.3449447,-0.18683125,-0.13433972,0.12546445,0.22306381,0.6259198,1.9337975,2.3244867,1.3837624,0.3000407,0.14837123,0.38400233,1.2520417,2.4252243,3.1154153,3.1018229,2.580398,1.5859944,0.27022094,-0.13211276,-0.07524616,0.33740675,0.5976993,1.1000501,1.5241686,1.5063363,1.3439659,1.9495,2.3233209,2.230509,2.5166686,1.8137765,0.55982757,0.26629454,0.35103494,0.41835728,0.72750604,1.164491,1.4345047,1.8808187,2.373489,2.6746428,2.652884,2.7814596,2.8237755,2.70004,2.589759,2.879833,3.8898618,4.1166587,2.787035
629489592,12,1,1,0.06741731,0.008202215,-0.18935832,-0.45249936,-0.77355886,-0.94184643,-0.90807575,-0.93830913,-0.99709743,-1.0208277,-0.96890545,-0.95497996,-1.0044074,-1.0376816,-1.0006368,-0.96637446,-0.8233621,-0.7018646,-0.51351756,-0.62178725,-0.64150906,0.3322841,0.6370331,-0.09311295,-0.061863158,0.12062833,-0.027237738,0.26705503,0.48243806,-0.03407508,-0.66306204,-0.954384,-0.96235275,-0.9858878,-0.919307,-0.71721023,-0.66693264,-0.7592213,-0.74827904,-0.7551914,-0.72919536,-0.70852816,-0.6591536,-0.5963899,-0.548673,-0.50891507,-0.44570497,-0.3132703,-0.2747398,-0.24017915,-0.1864033,-0.08358058,-0.0058884267,0.00038374262,0.052320734,0.078435495,0.15662569,0.30563208,0.4339056,0.59715134,0.62292516,0.7171324,0.8449928,1.0427554
a90c80393,18,1,1,1.4192958,0.9231022,0.46557298,0.208694,0.044105582,0.060253795,0.11503995,0.07354944,-0.030216869,-0.22468388,-0.5160447,-0.52854955,-0.5211895,-0.4331431,-0.39121234,-0.41816404,0.07887427,1.7879609,2.0202496,0.9835902,1.3780273,1.4953287,0.4639116,1.1461334,2.094218,2.4285052,2.1480005,1.7642342,1.2702575,0.6334253,1.0279616,1.6886014,2.4599254,3.1852765,3.2852678,2.6598537,1.7683803,0.88265014,0.49452007,0.3238563,0.26958543,0.33972254,0.47998634,0.6994403,0.8749594,1.1692185,1.1276884,0.9744196,0.92752373,0.8261399,0.7794281,0.7357531,0.6867208,0.77436584,0.8121139,0.8539218,0.95806247,1.0384657,1.204717,1.3330457,1.3638852,1.4628171,1.6378833,1.7065498
413ac68c8,23,1,0,2.8366632,2.6598718,2.8140824,2.7869647,2.3050206,1.9537972,1.9596007,1.7335169,1.4903724,1.3214663,1.2766352,1.2757671,1.2829475,1.2478217,1.2586448,1.2461354,1.2462786,1.2414933,1.2315439,1.3089429,1.3242633,1.2793791,1.1751976,1.3298603,1.3644707,1.2200292,1.0945497,0.95553225,0.87631583,0.9284253,0.8726347,0.84684247,0.918631,0.86029017,0.6738422,0.59100455,0.6165425,0.6687551,0.8221105,1.0396522,1.0364711,1.1153105,1.171954,1.31982,1.3072507,1.3983848,1.354744,1.4421755,1.4996703,1.6139461,1.4451561,1.4518934,1.5294709,1.4551654,1.5038863,1.5256648,1.5542523,1.5485326,1.6116977,1.5735396,1.6856288,1.7630858,1.8457277,1.9663167
ffb9a7b9a,18,1,1,1.5202265,1.4941177,1.4780717,1.6483371,1.5680918,1.3203306,0.72266,0.408647,0.33696628,0.001863598,-0.03010811,0.16986477,0.08858219,-0.016643146,0.11635433,0.009615416,0.112582676,0.97628665,1.6168122,1.1289496,0.41499442,0.64232147,0.5049548,0.75290453,1.1920266,1.6180344,2.018756,1.8265567,1.1903869,0.48585528,0.21632178,0.12197824,0.13901836,0.2929736,0.4770905,0.64144707,0.61867565,0.5656763,0.5377562,0.37139308,0.16795482,0.28503504,0.23001397,0.31553364,0.4960245,0.4594039,0.3706599,0.33051822,0.4285988,0.5227663,0.6124694,0.6901252,0.72244644,0.7424871,0.789511,0.93272156,1.2427481,1.6557561,1.6706264,1.7277071,1.5446256,1.6091398,1.6247437,1.7051203
c8d7b60a3,17,4,0,-0.7852433,-0.91176707,-1.0124123,-1.0959,-1.3125414,-1.4094156,-1.1739854,-1.0268046,-0.93194544,-0.95695275,-0.86360914,-0.9619734,-0.944862,-0.9502914,-0.9553773,-0.9567605,-0.73649496,0.1562829,0.84765077,0.76607656,1.109571,1.4253885,0.5018651,0.1265839,0.8553526,1.4546986,1.7541255,1.6766682,1.0878814,0.3927651,-0.12921056,-0.03838233,0.38173264,1.0142413,1.8486276,1.9664333,1.4649678,0.76477903,0.08240975,-0.43902493,-0.55972016,-0.540929,-0.44732326,-0.27995467,-0.053494517,0.24955283,0.20309892,0.135254,0.0022865504,-0.08527607,-0.04954181,0.065550305,0.0942874,0.07186212,0.13641535,0.26781303,0.24400444,0.38520983,0.52719665,0.6634002,0.6938203,0.7762776,0.8863449,1.091976
a38680501,18,1,0,-0.14660186,-0.32337847,-0.17296296,0.021276705,0.13741502,0.19027498,0.3428121,0.43454027,0.54594386,0.52147216,0.5591112,0.6853272,0.67162824,0.62592936,0.6071032,0.5254678,0.50281477,0.44753107,0.48053238,0.58221275,0.82662123,0.8128672,0.64666635,0.756082,0.6759618,0.74250585,1.0928926,1.5188655,1.716268,1.5175239,1.377785,1.1420469,0.53840506,0.36086527,0.42290154,0.32732168,0.18193856,0.10465219,0.064428814,0.14654273,0.408497,0.8876225,0.8907404,1.5383916,1.2288951,0.3257966,0.31610927,0.3599221,0.37815183,0.474709,0.6096373,0.6010098,0.6386031,0.8655559,0.7238187,0.7122424,0.78998953,0.8658253,0.9783148,1.1383523,1.1961708,1.4941647,1.8633713,1.8910363
32c0ebf77,10,1,0,0.70815176,0.7692298,0.69385093,0.27539992,-0.15169156,-0.25165516,-0.22646363,-0.32754445,-0.4769126,-0.5039771,-0.4944016,-0.45545986,-0.4707427,-0.6141005,-0.43762788,-0.32456514,-0.34709463,-0.32078668,-0.36895984,-0.30846524,-0.20213261,-0.12606677,-0.16307902,-0.11972603,-0.10410555,-0.2586329,-0.360737,-0.46303883,-0.4390925,-0.42741597,-0.389633,-0.4696192,-0.51454204,-0.56690687,-0.53632593,-0.47048655,-0.3762932,-0.2975831,-0.3129908,-0.26661605,-0.1055655,-0.09562443,-0.079953134,-0.092493616,-0.068609685,0.06069704,0.29379028,0.50719196,0.8684146,1.0878699,1.2412788,1.0031514,0.7474018,0.6580392,0.63936394,0.6694074,0.8674958,0.9773577,1.1363828,1.3022276,1.3831685,1.4851277,1.5415088,1.6160102
6c30da560,18,1,0,0.5900431,0.7032703,0.8632948,1.2363557,1.5480973,1.7807035,1.9968609,2.1069627,2.0207417,1.9335387,1.9468822,2.1213338,2.1361017,2.2665746,2.3199298,2.3288045,2.383762,2.326004,2.2710133,2.433709,2.645331,2.7761939,2.8279572,2.7992263,2.5366595,2.2073107,1.9648789,1.8215216,1.8128127,1.9445055,1.9557683,1.5934091,1.2575136,1.2417215,1.3349602,1.4211609,1.3712422,1.4138625,1.4079348,1.443034,1.4415189,1.4187204,1.4998156,1.6577134,1.6936603,1.6556251,1.8967685,2.0677893,2.054617,2.0876167,2.1579452,2.1442604,1.9957174,1.9875945,1.9146893,2.0501442,2.1406016,2.102497,2.1987658,2.3057122,2.3511405,3.0991428,3.3502157,2.3547282
fd59168d0,17,4,0,0.41587898,0.15664709,-0.09030546,-0.42482293,-0.41654068,-0.38640878,-0.19381139,0.027039044,0.21075775,-0.12071526,-0.594608,-0.7828054,-0.8546735,-0.89797807,-0.90185624,-0.9956437,-0.8846006,-0.04495263,1.3422269,1.9582862,1.5391908,0.7209666,-0.0028291752,0.04051108,0.7309753,1.5169407,2.0936542,2.4549723,2.185917,1.2988875,0.6729826,0.17851162,0.11822124,0.42663887,0.83968496,0.766328,0.5367359,0.6744749,0.4622036,0.013447124,-0.017305007,0.034356494,0.070225015,0.1695365,0.2858063,0.35141417,0.47542298,0.67042273,0.87865216,1.0344647,1.098592,1.192262,1.2167511,1.2073369,1.2408355,1.222936,1.2109666,1.2973918,1.3181732,1.369789,1.487729,1.4680977,1.4629303,1.618964
6e82ee19a,10,1,1,0.360952,0.027664999,-0.010964247,0.08857128,0.17031524,0.19518407,0.23764186,0.15526453,0.05587933,-0.022384856,0.11907247,0.20160589,0.2666875,0.35429755,0.38415518,0.20423153,-0.17084964,-0.34610182,-0.29830378,-0.33773556,-0.559259,-0.6945774,-0.5538641,-0.28126925,-0.1411659,-0.03376015,-0.054771256,-0.112113684,-0.14839448,-0.19929647,-0.18530649,-0.37296426,-0.30227765,-0.3407023,-0.4549484,-0.29191265,-0.07985456,-0.2612899,-0.3515487,-0.24679002,-0.16146238,0.005051392,0.06904846,0.1393448,0.18056081,0.12307156,0.37318373,0.26117286,0.3170792,0.44724575,0.50188977,0.347795,0.28135455,0.48855206,0.60399544,0.4805086,0.5441742,0.6544469,0.7426783,0.8091552,0.9100725,1.0576173,1.2960656,1.4350598
acff61b19,23,4,0,-0.9674179,-1.2946017,-1.3397123,-1.1602846,-1.1457789,-1.1653426,-0.9804243,-0.70245796,-0.6778826,-0.856255,-0.9469822,-0.9416671,-0.89150125,-0.8710747,-0.900985,-0.83585817,-0.7169419,-0.7157291,-0.78755283,-0.4668525,-0.22360441,-0.21375437,-0.31097707,-0.35984358,-0.44210517,-0.65903527,-0.6860231,-0.47679988,-0.37330776,-0.37800515,-0.49372277,-0.6708075,-0.7239187,-0.6612536,-0.71284735,-0.6898517,-0.66595805,-0.58667827,-0.5665895,-0.5959271,-0.55588484,-0.4786041,-0.456185,-0.37100992,-0.28024822,-0.19196053,0.033078518,0.2568731,0.34984624,0.39249134,0.31173542,0.20075855,0.16001265,0.14209186,0.18328825,0.28677872,0.46298185,0.7637031,0.96567804,1.1501292,1.0374207,1.1317861,1.25969,1.319983
5bfe1dec6,17,1,1,-0.6446127,-0.8285741,-0.84281516,-0.6592224,-0.59459394,-0.8521418,-0.7981238,-0.756763,-0.6281925,-0.91345316,-0.9354543,-0.93779236,-0.89026874,-0.88626015,-0.76123095,-0.7707902,-0.78905,-0.77763766,-0.7392485,-0.7736873,-0.6775993,-0.7174872,-0.79090303,-0.7664813,-0.7312635,-0.5868096,-0.58980316,-0.6238436,-0.50772756,-0.36153108,-0.23450994,-0.3800627,-0.40497246,-0.23970696,0.016462965,-0.05368259,-0.31691656,-0.31719017,-0.2941123,-0.22464792,-0.19740759,-0.1910155,-0.110593595,-0.0006173866,0.04376681,0.21360469,0.4330367,0.6151338,0.7950761,0.80090946,0.7697068,0.78372693,0.7262958,0.72287536,0.7567976,0.8095476,0.8979022,1.0606816,1.2911942,1.3538741,1.3736365,1.6850569,1.7178569,1.5507182
8b044db51,23,4,0,0.14761561,-0.10419255,-0.16427287,0.27015078,0.5888906,0.7275279,0.6986025,0.57192075,0.49605012,0.4310516,0.42590123,0.4758848,0.44382548,0.37585893,0.59412706,0.6193734,0.6347748,0.7214945,0.64467645,0.557854,0.18224153,0.0045898063,-0.018908177,0.11369479,0.14112702,0.098881446,0.07014024,0.18527247,0.10421673,-0.052418817,-0.15914764,-0.213867,-0.20001173,-0.22013082,-0.22844324,-0.1699871,-0.10793391,0.013255538,0.12028065,0.08106963,0.08807079,0.3404364,0.39829838,0.27211487,0.25039032,0.41305974,0.6810658,0.8479847,0.81416357,0.92707723,1.0237015,0.77408034,0.4659836,0.3694228,0.42389628,0.4579727,0.5898621,0.72931576,0.78288716,0.7621905,0.91696197,1.2491934,1.1925706,1.2360494
5502d8ff2,10,1,0,0.98908854,0.92489666,1.2801293,0.9921626,0.17930973,0.050731022,0.042259574,-0.0025245282,0.027504053,-0.086697675,-0.03394196,-0.029335283,-0.34320223,-0.5319158,-0.40209034,-0.40364203,-0.23711297,0.97828764,1.5354751,0.9381166,0.32837355,0.17530955,0.34731477,1.1272831,1.9475906,2.3936698,2.1776571,1.2641772,0.40374723,0.21759939,0.1705367,0.15685593,0.30336475,0.42183512,0.3669528,0.34875113,0.84493124,1.4778492,1.4367255,0.6455227,0.05625259,0.05479791,0.12674172,0.27930197,0.31053105,0.23879388,0.20982967,0.27079415,0.46342656,0.5562162,0.5528705,0.51956415,0.52386874,0.58043456,0.6202767,0.6870113,0.77035797,0.8585836,0.98511446,1.0931655,1.2203176,1.3752099,1.5505495,1.6027714
9d293be93,17,1,0,0.36458594,-0.0019997377,-0.1110601,-0.036614172,-0.10445317,-0.22135195,-0.15278155,-0.14158648,-0.21055007,-0.33134913,-0.38768652,-0.28503054,-0.14559707,-0.00049683935,0.036401242,-0.15435939,0.38511804,1.3247503,1.3672346,2.2760859,3.723912,2.9950113,1.3013786,1.8015994,2.259444,2.8765311,3.6573093,3.3877037,1.9705652,1.3066227,1.8147154,2.411604,3.2456725,3.9150584,3.9454799,3.2329588,2.223153,1.3527383,0.8324558,0.51468545,0.43518618,0.37298492,0.51473105,0.65494627,1.0057359,1.2335799,1.2396139,1.0054084,0.96118337,0.9921013,1.0340209,0.9804794,1.0134258,1.1305254,0.99050796,1.0680771,1.1386794,1.3649576,1.4853716,1.7055061,1.7809792,1.7624004,1.8165315,1.7602775
b9f3581d5,18,1,1,0.099749416,-0.4400904,-0.5808927,-0.5720221,-0.63700736,-0.6016541,-0.5692081,-0.61571616,-0.7079202,-0.80331826,-0.7858373,-0.84014446,-0.84976727,-0.9227231,-0.87502646,-0.84824127,-0.8132336,-0.6723842,-0.5785397,-0.744996,-0.79612994,-0.7596405,-0.8077136,-0.7621279,-0.55000013,-0.34122452,-0.32243326,-0.5436013,-0.6545832,-0.5892819,-0.36094123,0.10891059,0.3019529,0.63136005,1.1196,0.86553043,0.23947616,-0.13378732,-0.20966557,-0.19131604,-0.1154203,-0.08923781,-0.03742533,0.0068615642,0.080917925,0.18672901,0.2538421,0.27621824,0.24720144,0.2870589,0.3564503,0.4344508,0.56381726,0.6360646,0.6528299,0.7342498,0.8275888,0.8832667,1.0178837,1.2451137,1.2995273,1.32537,1.4319257,1.6225339
b7905f8d7,12,1,0,-0.264875,-0.59767944,-0.701256,-0.8355465,-0.89300585,-0.858436,-0.81252825,-0.8533013,-0.75482595,-0.7127582,-0.78443825,-0.82265234,-0.88510853,-0.82328045,-0.7922048,-0.81764203,-0.84811586,-0.88143146,-0.65371984,-0.571541,-0.6855948,-0.7049684,-0.8551057,-0.78850704,-0.5745056,-0.24526994,0.019696532,-0.11509128,-0.33869648,-0.74741375,-0.92191815,-0.876169,-0.7991346,-0.741703,-0.6272013,-0.4404254,-0.34743544,-0.4587751,-0.52453786,-0.5121004,-0.5243219,0.033346053,0.20272975,-0.35704613,-0.39144674,-0.37357682,-0.33044207,-0.30386636,-0.2266719,-0.16948089,-0.10918523,-0.08796091,-0.0055015474,0.074695416,0.15598364,0.24776818,0.4326954,0.7267738,0.82857746,0.9393416,0.95405394,1.0512238,1.161567,1.3116227
a66d44311,10,1,0,-0.58491063,-0.5089081,-0.7548453,-0.815122,-0.7128304,-0.8042946,-0.7677987,-0.8531976,-0.8525037,-0.8987885,-0.8541927,-0.7190188,-0.57836556,-0.39347148,-0.22053759,-0.20471995,-0.07985215,0.16046776,0.017442295,0.13609461,-0.08683246,-0.46091363,-0.4762785,-0.4530424,-0.39932516,-0.032817062,0.36846048,0.5001724,0.42806953,0.5960836,0.23515037,0.2635817,0.40892792,0.3554875,-0.038313814,-0.2589227,-0.21968322,-0.22823113,-0.010555306,0.15922347,0.30058995,0.15787448,0.10353964,0.36923307,0.5071721,0.72295266,1.0282054,1.1536744,1.185253,0.921481,0.72672546,0.65458715,0.5678973,0.51936775,0.5084876,0.64290416,0.8990892,1.0340945,1.0743594,1.2967896,1.3688142,1.4363949,1.4902513,1.5613042
aea0fe44d,12,1,0,0.040284038,-0.15774804,-0.51742584,-0.50694,-0.66423005,-0.7992513,-0.88024867,-0.9319089,-0.83298695,-0.83669996,-0.84141886,-1.0243069,-1.0525941,-1.0067118,-1.0357133,-1.0605929,-1.0410644,-0.67444545,0.78752875,1.2779707,0.48382804,-0.06968237,0.06452181,-0.021216838,0.36942178,1.2631943,2.0285761,2.1989772,1.5577606,1.0895084,0.62816846,0.41129953,0.55926305,1.0198553,1.2909254,1.3218468,0.78165525,0.21823709,0.105578244,0.005914955,0.04628197,0.08981566,0.081762224,0.081372544,0.14269525,0.2333133,0.1912059,0.19555746,0.25151685,0.3911412,0.65032095,0.55203265,0.48278764,0.55106556,0.6231814,0.68765336,0.7894111,0.97049993,1.1571836,1.3700703,1.3654567,1.5152129,1.6583359,1.7413236
f829230cd,10,1,0,2.6554961,2.3935175,1.7961814,1.0428455,0.8217923,0.7402938,0.5232651,0.50666183,0.52333146,0.31271625,0.11128157,-0.17550628,-0.22811298,-0.20634593,-0.16881002,-0.17839456,-0.11345285,-0.124429636,-0.024742845,0.09160399,-0.063690566,-0.24059652,-0.39737463,-0.35839376,-0.14307289,0.30580407,0.5076811,0.31208897,-0.108923204,-0.11240255,0.047137283,-0.03167013,-0.09062858,-0.17719236,-0.1446231,-0.12990294,-0.35112807,-0.32633117,-0.31557885,-0.2784837,-0.28934976,-0.29549998,-0.24782227,-0.2109408,-0.14364336,-0.11532114,-0.013757516,-0.019013468,0.029231397,0.11990826,0.16578372,0.20828608,0.23951727,0.29692367,0.34856156,0.40966973,0.50739783,0.57764363,0.6824411,0.7999787,0.92268515,1.098978,1.2480625,1.4350922
11a475baa,18,1,0,-0.07488351,-0.15590544,-0.36271104,-0.44779068,-0.25568187,-0.24063785,-0.22678019,-0.20745169,-0.2781684,-0.41382983,-0.42087933,-0.32548705,-0.30458206,-0.37088278,-0.39104217,-0.4688572,-0.46060494,-0.19428779,0.573915,1.4338421,1.5066856,1.0750296,0.5440466,0.44083884,0.6149341,1.1041793,1.9214469,2.751783,2.817767,1.7722346,0.88933337,0.25183436,0.082388744,-0.083510526,-0.09691097,0.2143088,0.6132073,1.218247,1.6503525,1.8975033,1.8977907,1.0294613,0.23146047,0.2179104,0.3069934,0.41780868,0.5698443,0.5522238,0.45859462,0.46669874,0.5860001,0.7212389,0.74456674,0.6828062,0.74878967,0.8358801,0.8269279,0.94350374,1.0687641,1.347663,1.5375205,2.3256092,2.262743,1.6898142
fd71b9c9d,23,4,0,-0.20193866,-0.360077,-0.24046306,0.1238971,0.340041,0.26177335,0.27653334,0.4411578,0.5947147,0.49875784,0.41675466,0.55070966,0.5788128,0.6193821,0.62769586,0.54532397,0.49078128,0.33011723,0.30526537,0.30701286,0.110912874,-0.0020386002,0.0006878003,-0.01980986,0.15797612,0.3975088,0.6127696,0.5472453,0.51795894,0.49106976,0.53412163,0.55969596,0.3835282,0.17041114,-0.0071049305,-0.2096001,-0.30084002,-0.28434527,-0.26654452,-0.25379995,-0.21013927,-0.16979104,-0.11028804,-0.017180916,0.08189764,0.0939522,0.21597157,0.36379853,0.498009,0.69936216,0.9299992,0.8790612,0.7722837,0.67267174,0.6494898,0.687884,0.7466997,0.8277176,0.9573114,1.1500064,1.1904167,1.3473912,1.5543691,1.7561665
830392799,17,1,0,0.04980313,-0.08820034,-0.053082813,0.09718594,0.12609369,0.18329214,0.29368988,0.2740026,0.24210247,0.11942559,0.048195187,-0.04601385,-0.025872694,-0.13095686,-0.15688741,-0.0019135182,0.004544812,-0.11198332,0.1560623,1.028427,1.1994479,0.918676,0.6953401,0.23290853,0.21560097,0.54374576,0.9004675,1.3283288,1.2914369,0.61195314,0.17575897,0.0028321755,-0.07320965,-0.26255637,-0.20119657,-0.045564685,-0.13961332,-0.19208986,-0.153232,-0.094407625,-0.020404393,-0.004862412,-0.018200627,0.17700183,0.46910396,0.61561596,0.7412116,0.92002016,1.1287857,1.311203,1.3927974,0.96679986,0.6250379,0.62540275,0.6647851,0.8074411,1.0716267,1.2360542,1.3282266,1.4520478,1.8975154,2.6647413,2.406494,1.72651
